timestamp,user,source_ip,event,details
2025-11-11 00:57:09,alice,10.0.0.3,login_success,auto_generated_detail_1395
2025-11-11 00:58:19,dave,10.0.0.15,sap_transaction,auto_generated_detail_1396
2025-11-11 01:02:01,bob,10.0.0.23,login_success,auto_generated_detail_1397
2025-11-11 01:03:59,alice,10.0.0.14,file_access,auto_generated_detail_1398
2025-11-11 01:06:19,dave,10.0.0.21,login_success,auto_generated_detail_1399
2025-11-11 01:11:10,bob,10.0.0.2,login_success,auto_generated_detail_1400
2025-11-11 01:14:10,bob,10.0.0.48,login_failed,auto_generated_detail_1401
2025-11-11 01:14:34,dave,10.0.0.14,login_success,auto_generated_detail_1402
2025-11-11 01:17:37,svc_backup,10.0.0.32,email_sent,auto_generated_detail_1403
2025-11-11 01:18:05,carol,10.0.0.32,login_success,auto_generated_detail_1404
2025-11-11 01:22:10,admin,10.0.0.36,file_copied,auto_generated_detail_1405
2025-11-11 01:26:16,dave,10.0.0.28,email_sent,auto_generated_detail_1406
2025-11-11 01:26:54,dave,10.0.0.21,login_failed,auto_generated_detail_1407
2025-11-11 01:29:45,carol,10.0.0.3,login_success,auto_generated_detail_1408
2025-11-11 01:32:44,dave,10.0.0.24,login_success,auto_generated_detail_1409
2025-11-11 01:34:10,bob,10.0.0.3,login_success,auto_generated_detail_1410
2025-11-11 01:37:32,carol,10.0.0.12,login_failed,auto_generated_detail_1411
2025-11-11 01:41:01,alice,10.0.0.9,file_download,auto_generated_detail_1412
2025-11-11 01:43:48,dave,10.0.0.22,privilege_escalation,auto_generated_detail_1413
2025-11-11 01:46:17,bob,10.0.0.33,file_download,auto_generated_detail_1414
2025-11-11 01:49:37,bob,10.0.0.21,login_success,auto_generated_detail_1415
2025-11-11 01:52:21,alice,10.0.0.25,config_change,auto_generated_detail_1416
2025-11-11 01:54:14,svc_backup,10.0.0.30,login_failed,auto_generated_detail_1417
2025-11-11 01:58:31,svc_backup,10.0.0.11,login_success,auto_generated_detail_1418
2025-11-11 02:02:48,dave,10.0.0.35,login_success,auto_generated_detail_1419
2025-11-11 02:05:45,alice,10.0.0.8,sap_transaction,auto_generated_detail_1420
2025-11-11 02:10:19,carol,10.0.0.10,login_success,auto_generated_detail_1421
2025-11-11 02:10:47,bob,10.0.0.47,file_download,auto_generated_detail_1422
2025-11-11 02:11:56,alice,10.0.0.4,file_access,auto_generated_detail_1423
2025-11-11 02:12:50,bob,10.0.0.4,login_success,auto_generated_detail_1424
2025-11-11 02:15:39,alice,10.0.0.21,file_access,auto_generated_detail_1425
2025-11-11 02:17:36,bob,10.0.0.14,login_success,auto_generated_detail_1426
2025-11-11 02:22:18,bob,10.0.0.30,file_access,auto_generated_detail_1427
2025-11-11 02:24:47,alice,10.0.0.19,login_success,auto_generated_detail_1428
2025-11-11 02:29:43,carol,10.0.0.15,login_failed,auto_generated_detail_1429
2025-11-11 02:34:34,bob,10.0.0.11,external_transfer,auto_generated_detail_1430
2025-11-11 02:37:09,carol,10.0.0.12,login_success,auto_generated_detail_1431
2025-11-11 02:40:12,carol,10.0.0.5,login_success,auto_generated_detail_1432
2025-11-11 02:44:23,svc_backup,10.0.0.5,login_success,auto_generated_detail_1433
2025-11-11 02:45:00,alice,10.0.0.27,login_success,auto_generated_detail_1434
2025-11-11 02:48:58,carol,10.0.0.21,login_success,auto_generated_detail_1435
2025-11-11 02:50:49,dave,10.0.0.44,sap_transaction,auto_generated_detail_1436
2025-11-11 02:51:39,svc_sync,10.0.0.31,login_failed,auto_generated_detail_1437
2025-11-11 02:52:36,dave,10.0.0.46,login_success,auto_generated_detail_1438
2025-11-11 02:56:39,bob,10.0.0.43,privilege_escalation,auto_generated_detail_1439
2025-11-11 03:00:47,bob,10.0.0.16,login_success,auto_generated_detail_1440
2025-11-11 03:03:09,svc_backup,10.0.0.27,login_success,auto_generated_detail_1441
2025-11-11 03:06:08,dave,10.0.0.22,login_success,auto_generated_detail_1442
2025-11-11 03:06:33,alice,10.0.0.9,login_success,auto_generated_detail_1443
2025-11-11 03:10:39,admin,10.0.0.20,config_change,auto_generated_detail_1444
2025-11-11 03:11:54,carol,10.0.0.27,sap_transaction,auto_generated_detail_1445
2025-11-11 03:12:58,bob,10.0.0.43,login_success,auto_generated_detail_1446
2025-11-11 03:15:42,carol,10.0.0.27,file_access,auto_generated_detail_1447
2025-11-11 03:17:54,carol,10.0.0.37,login_success,auto_generated_detail_1448
2025-11-11 03:22:10,bob,10.0.0.23,login_success,auto_generated_detail_1449
2025-11-11 03:26:00,dave,10.0.0.29,login_failed,auto_generated_detail_1450
2025-11-11 03:29:05,carol,10.0.0.17,login_success,auto_generated_detail_1451
2025-11-11 03:29:54,dave,10.0.0.47,login_failed,auto_generated_detail_1452
2025-11-11 03:34:13,alice,10.0.0.40,login_success,auto_generated_detail_1453
2025-11-11 03:39:07,alice,10.0.0.30,login_success,auto_generated_detail_1454
2025-11-11 03:42:44,alice,10.0.0.8,file_access,auto_generated_detail_1455
2025-11-11 03:46:08,bob,10.0.0.43,file_access,auto_generated_detail_1456
2025-11-11 03:47:04,alice,10.0.0.10,file_copied,auto_generated_detail_1457
2025-11-11 03:47:14,dave,10.0.0.44,login_success,auto_generated_detail_1458
2025-11-11 03:51:56,bob,10.0.0.41,login_failed,auto_generated_detail_1459
2025-11-11 03:53:46,alice,10.0.0.22,login_success,auto_generated_detail_1460
2025-11-11 03:56:31,svc_backup,10.0.0.29,privilege_escalation,auto_generated_detail_1461
2025-11-11 03:59:37,svc_sync,10.0.0.39,login_success,auto_generated_detail_1462
2025-11-11 04:04:08,bob,10.0.0.10,file_download,auto_generated_detail_1463
2025-11-11 04:04:49,bob,10.0.0.37,usb_insert,auto_generated_detail_1464
2025-11-11 04:04:59,dave,10.0.0.24,login_success,auto_generated_detail_1465
2025-11-11 04:07:33,admin,10.0.0.17,login_success,auto_generated_detail_1466
2025-11-11 04:11:04,carol,10.0.0.47,login_success,auto_generated_detail_1467
2025-11-11 04:14:29,bob,10.0.0.15,file_access,auto_generated_detail_1468
2025-11-11 04:18:42,alice,10.0.0.37,login_success,auto_generated_detail_1469
2025-11-11 04:21:56,admin,10.0.0.11,login_success,auto_generated_detail_1470
2025-11-11 04:23:10,alice,10.0.0.6,file_access,auto_generated_detail_1471
2025-11-11 04:24:33,dave,10.0.0.33,file_access,auto_generated_detail_1472
2025-11-11 04:25:52,alice,10.0.0.43,sap_transaction,auto_generated_detail_1473
2025-11-11 04:29:55,admin,10.0.0.46,file_access,auto_generated_detail_1474
2025-11-11 04:33:42,carol,10.0.0.31,login_failed,auto_generated_detail_1475
2025-11-11 04:38:34,dave,10.0.0.26,login_success,auto_generated_detail_1476
2025-11-11 04:40:19,bob,10.0.0.2,login_failed,auto_generated_detail_1477
2025-11-11 04:42:30,dave,10.0.0.19,login_success,auto_generated_detail_1478
2025-11-11 04:47:19,carol,10.0.0.4,port_scan,auto_generated_detail_1479
2025-11-11 04:52:19,bob,10.0.0.25,login_success,auto_generated_detail_1480
2025-11-11 04:56:35,svc_sync,10.0.0.7,login_success,auto_generated_detail_1481
2025-11-11 05:01:14,svc_sync,10.0.0.19,login_success,auto_generated_detail_1482
2025-11-11 05:02:04,carol,10.0.0.41,login_success,auto_generated_detail_1483
2025-11-11 05:06:15,carol,10.0.0.44,external_transfer,auto_generated_detail_1484
2025-11-11 05:07:04,dave,10.0.0.36,sap_transaction,auto_generated_detail_1485
2025-11-11 05:09:53,carol,10.0.0.23,login_failed,auto_generated_detail_1486
2025-11-11 05:10:08,bob,10.0.0.34,email_sent,auto_generated_detail_1487
2025-11-11 05:13:07,bob,10.0.0.20,login_success,auto_generated_detail_1488
2025-11-11 05:13:35,dave,10.0.0.40,config_change,auto_generated_detail_1489
2025-11-11 05:18:33,bob,10.0.0.42,login_failed,auto_generated_detail_1490
2025-11-11 05:20:09,carol,10.0.0.44,brute_force,auto_generated_detail_1491
2025-11-11 05:20:32,bob,10.0.0.7,login_success,auto_generated_detail_1492
2025-11-11 05:21:21,admin,10.0.0.19,login_success,auto_generated_detail_1493
2025-11-11 05:23:54,bob,10.0.0.18,login_success,auto_generated_detail_1494
2025-11-11 05:25:01,carol,10.0.0.39,config_change,auto_generated_detail_1495
2025-11-11 05:28:59,bob,10.0.0.13,login_success,auto_generated_detail_1496
2025-11-11 05:31:09,carol,10.0.0.35,file_download,auto_generated_detail_1497
2025-11-11 05:34:14,svc_sync,10.0.0.11,file_access,auto_generated_detail_1498
2025-11-11 05:35:42,dave,10.0.0.28,config_change,auto_generated_detail_1499
